grade_id,student_id,module_id,score,grade
5153,15138,FI155,89,A
5154,15140,RA156,85,A
5155,15144,PR157,76,B
5156,15155,PR158,48,F
5157,15157,ST159,90,A
5158,15158,DA160,98,A
5159,15159,DA161,94,A
5160,15160,AP162,63,C
5161,15163,DA163,56,D
5162,15167,PR164,52,D
5163,15169,PR165,63,C
5164,15170,ST166,50,D
5165,15172,DA167,64,C
5166,15173,DA168,76,B
5167,15174,MA169,57,D
5168,15176,AP170,80,A
5169,15177,DA171,78,B
5170,15178,ST172,47,F
5171,15181,MA173,51,D
5172,15191,DI174,50,D
5173,15192,SO175,87,A
5174,15194,AD176,95,A
5175,15199,NE177,83,A
5176,15201,PR178,72,B
5177,15202,WE179,60,C
5178,15205,AP180,80,A
5179,15208,EN181,57,D
5180,15209,DA182,60,C
5181,15210,CO183,56,D
5182,15211,AP184,62,C
5183,15212,WE185,77,B
5184,15215,DI186,54,D
5185,15220,SU187,87,A
5186,15221,CL188,91,A
5187,15223,TH189,82,A
5188,15226,TH190,80,A
5189,15227,TH191,71,B
5190,15228,TH192,98,A
5191,15229,PS193,65,C
5192,15231,GE194,74,B
5193,15232,EX195,82,A
5194,15233,ET196,44,F
5195,15234,TH197,49,F
5196,15236,PS198,75,B
5197,15240,SE199,68,C
5198,15244,RE200,69,C
5199,15246,DI201,89,A
5200,15248,IN202,40,F
5201,15249,PS203,64,C
5202,15250,IN204,71,B
5203,15254,PR205,68,C
5204,15255,FO206,78,B
5205,15257,PS207,41,F
5206,15258,FO208,78,B
5207,15259,PR209,71,B
5208,15260,ET210,79,B
5209,15261,DI211,85,A
5210,15263,RE212,81,A
5211,15265,SO213,46,F
5212,15268,PR214,95,A
5213,15269,ET215,71,B
5214,15272,LA216,49,F
5215,15278,JU217,84,A
5216,15280,PR218,73,B
5217,15283,IN219,45,F
5218,15289,CR221,99,A
5219,15290,LE222,63,C
5220,15292,AR223,84,A
5221,15293,CI224,94,A
5222,15295,PR225,82,A
5223,15298,PR226,54,D
5224,15300,PR227,69,C
5225,15307,QU228,63,C
5226,15308,IN229,93,A
5227,15309,CO230,95,A
5228,15310,AD231,88,A
5229,15315,TR232,93,A
5230,15316,AD233,88,A
5231,15318,AU234,41,F
5232,15321,IN235,75,B
5233,15324,AC236,92,A
5234,15325,DI237,69,C
5235,15328,RE238,84,A
5236,15329,PR239,49,F
5237,15332,AP240,84,A
5238,15334,BU241,100,A
5239,15339,PR242,56,D
5240,15342,FI243,72,B
5241,15347,DA244,66,C
5242,15349,BU245,57,D
5243,15351,AP246,44,F
5244,15359,AP247,81,A
5245,15368,PR248,71,B
5246,15369,ET250,74,B
5247,15370,ST251,59,D
5248,15374,EL252,55,D
5249,15375,MA100,66,C
5250,15382,CH101,94,A
5251,15383,EN102,95,A
5252,15384,BA103,50,D
5253,15387,ME104,40,F
5254,15390,EN105,95,A
5255,15391,PH106,99,A
5256,15394,PR107,55,D
5257,15395,IN109,57,D
5258,15396,DI110,75,B
5259,15397,EL111,95,A
5260,15398,EL112,52,D
5261,15400,EL113,96,A
5262,15401,CM114,82,A
5263,15402,CO115,71,B
5264,15403,EL116,57,D
5265,15404,FI117,60,C
5266,15406,EL118,58,D
5267,15407,UT119,62,C
5268,15408,CH121,94,A
5269,15409,EL122,78,B
5270,15411,EN123,65,C
5271,15413,PH124,78,B
5272,15414,AD125,69,C
5273,15415,EL126,64,C
5274,15416,MA127,52,D
5275,15417,LI128,79,B
5276,15418,RE129,53,D
5277,15420,DI130,79,B
5278,15421,IN131,52,D
5279,15423,BA132,46,F
5280,15424,AN133,89,A
5281,15425,GE134,49,F
5282,15426,GE135,62,C
5283,15429,EL136,77,B
5284,15431,AN137,55,D
5285,15439,BA138,44,F
5286,15443,BA139,45,F
5287,15446,FI140,68,C
5288,15447,AN141,96,A
5289,15448,BI142,85,A
5290,15450,AN143,53,D
5291,15452,GE144,83,A
5292,15453,AN145,83,A
5293,15454,FI146,93,A
5294,15456,PA147,67,C
5295,15457,RE148,51,D
5296,15458,BI149,55,D
5297,15464,AN150,98,A
5298,15466,AN151,72,B
5299,15467,AN152,86,A
5300,15472,PH153,47,F
5301,15473,PH154,59,D
5302,15474,FI155,58,D
5303,15477,RA156,84,A
5304,15482,PR157,83,A
5305,15483,PR158,70,B
5306,15491,ST159,97,A
5307,15492,DA160,62,C
5308,15496,DA161,44,F
5309,15499,AP162,57,D
5310,15502,DA163,61,C
5311,15503,PR164,58,D
5312,15508,PR165,70,B
5313,15513,ST166,60,C
5314,15517,DA167,67,C
5315,15522,DA168,62,C
5316,15523,MA169,81,A
5317,15529,AP170,98,A
5318,15533,DA171,78,B
5319,15537,ST172,45,F
5320,15540,MA173,46,F
5321,15544,DI174,94,A
5322,15545,SO175,45,F
5323,15546,AD176,95,A
5324,15547,NE177,93,A
5325,15548,PR178,52,D
5326,15549,WE179,54,D
5327,15551,AP180,84,A
5328,15554,EN181,45,F
5329,15558,DA182,72,B
5330,15560,AP184,66,C
5331,15561,WE185,50,D
5332,15564,DI186,96,A
5333,15565,SU187,80,A
5334,15568,TH189,93,A
5335,15570,TH190,48,F
5336,15571,TH191,89,A
5337,15572,TH192,45,F
5338,15574,PS193,51,D
5339,15579,GE194,47,F
5340,15580,EX195,82,A
5341,15581,ET196,48,F
5342,15588,TH197,56,D
5343,15592,PS198,90,A
5344,15593,SE199,84,A
5345,15596,RE200,40,F
5346,15602,DI201,80,A
5347,15604,PS203,65,C
5348,15608,IN204,74,B
5349,15615,PR205,100,A
5350,15618,FO206,61,C
5351,15623,PS207,97,A
5352,15624,FO208,49,F
5353,15625,PR209,52,D
5354,15626,ET210,53,D
5355,15628,DI211,73,B
5356,15630,RE212,76,B
5357,15634,SO213,97,A
5358,15635,PR214,70,B
5359,15642,ET215,76,B
5360,15645,LA216,46,F
5361,15647,JU217,99,A
5362,15648,PR218,61,C
5363,15649,IN219,80,A
5364,15650,LA220,48,F
5365,15651,CR221,82,A
5366,15654,LE222,79,B
5367,15655,AR223,43,F
5368,15657,CI224,52,D
5369,15659,PR225,71,B
5370,15661,PR226,92,A
5371,15673,PR227,70,B
5372,15675,QU228,47,F
5373,15677,IN229,85,A
5374,15680,CO230,42,F
5375,15681,AD231,46,F
5376,15682,TR232,94,A
5377,15684,AD233,93,A
5378,15686,AU234,65,C
5379,15688,AC236,84,A
5380,15690,DI237,47,F
5381,15691,RE238,47,F
5382,15692,PR239,53,D
5383,15694,AP240,87,A
5384,15696,BU241,69,C
5385,15698,PR242,54,D
5386,15699,FI243,83,A
5387,15700,DA244,65,C
5388,15706,BU245,61,C
5389,15708,AP246,100,A
5390,15710,AP247,82,A
5391,15715,PR248,72,B
5392,15716,OP249,94,A
5393,15718,ET250,46,F
5394,15722,ST251,93,A
5395,15726,EL252,81,A
5396,15727,MA100,80,A
5397,15729,CH101,93,A
5398,15731,EN102,73,B
5399,15732,BA103,62,C
5400,15735,ME104,58,D
5401,15739,EN105,99,A
5402,15741,PH106,73,B
5403,15743,PR107,50,D
5404,15744,EL108,65,C
5405,15746,IN109,83,A
5406,15748,DI110,54,D
5407,15749,EL111,52,D
5408,15751,EL112,49,F
5409,15755,EL113,89,A
5410,15756,CM114,89,A
5411,15761,CO115,90,A
5412,15762,EL116,58,D
5413,15763,FI117,100,A
5414,15766,EL118,61,C
5415,15767,UT119,89,A
5416,15769,MA120,81,A
5417,15770,CH121,69,C
5418,15772,EL122,68,C
5419,15774,EN123,77,B
5420,15776,PH124,70,B
5421,15782,AD125,95,A
5422,15783,EL126,63,C
5423,15784,MA127,76,B
5424,15788,LI128,62,C
5425,15794,RE129,73,B
5426,15795,DI130,92,A
5427,15797,BA132,55,D
5428,15803,AN133,74,B
5429,15806,GE134,68,C
5430,15807,GE135,69,C
5431,15811,EL136,55,D
5432,15812,AN137,78,B
5433,15814,BA138,63,C
5434,15816,BA139,59,D
5435,15818,FI140,46,F
5436,15824,AN141,42,F
5437,15826,BI142,50,D
5438,15827,AN143,94,A
5439,15830,GE144,53,D
5440,15832,AN145,89,A
5441,15833,FI146,54,D
5442,15838,PA147,61,C
5443,15839,RE148,60,C
5444,15842,BI149,74,B
5445,15848,AN150,90,A
5446,15849,AN151,80,A
5447,15850,AN152,100,A
5448,15852,PH153,89,A
5449,15856,PH154,43,F
5450,15858,FI155,64,C
5451,15859,RA156,98,A
5452,15863,PR157,89,A
5453,15866,PR158,78,B
5454,15870,ST159,94,A
5455,15871,DA161,68,C
5456,15874,AP162,54,D
5457,15875,DA163,53,D
5458,15878,PR164,56,D
5459,15881,PR165,92,A
5460,15883,ST166,54,D
5461,15884,DA167,90,A
5462,15886,DA168,96,A
5463,15887,MA169,59,D
5464,15888,DA171,94,A
5465,15890,ST172,65,C
5466,15892,MA173,88,A
5467,15897,DI174,66,C
5468,15898,SO175,60,C
5469,15901,AD176,63,C
5470,15903,NE177,86,A
5471,15906,PR178,82,A
5472,15908,WE179,70,B
5473,15910,AP180,69,C
5474,15911,EN181,74,B
5475,15914,DA182,95,A
5476,15915,CO183,55,D
5477,15918,AP184,46,F
5478,15919,WE185,41,F
5479,15920,DI186,96,A
5480,15928,SU187,66,C
5481,15933,CL188,61,C
5482,15934,TH189,91,A
5483,15936,TH190,87,A
5484,15939,TH191,42,F
5485,15941,TH192,48,F
5486,15942,PS193,100,A
5487,15943,GE194,89,A
5488,15944,EX195,93,A
5489,15953,ET196,88,A
5490,15958,TH197,56,D
5491,15960,PS198,75,B
5492,15963,SE199,63,C
5493,15970,RE200,41,F
5494,15971,DI201,47,F
5495,15972,IN202,91,A
5496,15973,PS203,41,F
5497,15977,IN204,88,A
5498,15979,PR205,52,D
5499,15980,FO206,52,D
5500,15984,PS207,42,F
5501,15985,FO208,100,A
5502,15990,PR209,55,D
5503,15998,ET210,50,D
5504,15999,DI211,41,F
5505,15001,RE212,71,B
5506,15002,SO213,98,A
5507,15003,PR214,53,D
5508,15004,ET215,89,A
5509,15006,LA216,70,B
5510,15007,PR218,99,A
5511,15011,IN219,50,D
5512,15012,LA220,46,F
5513,15013,CR221,83,A
5514,15018,LE222,65,C
5515,15020,AR223,82,A
5516,15022,CI224,83,A
5517,15023,PR225,53,D
5518,15024,PR226,47,F
5519,15034,PR227,100,A
5520,15036,IN229,43,F
5521,15037,CO230,84,A
5522,15040,AD231,55,D
5523,15044,TR232,96,A
5524,15046,AD233,82,A
5525,15048,IN235,95,A
5526,15056,AC236,75,B
5527,15057,DI237,62,C
5528,15062,RE238,49,F
5529,15064,PR239,95,A
5530,15068,AP240,91,A
5531,15069,BU241,40,F
5532,15070,PR242,62,C
5533,15071,FI243,88,A
5534,15075,DA244,70,B
5535,15076,BU245,54,D
5536,15079,AP246,67,C
5537,15082,AP247,92,A
5538,15083,PR248,61,C
5539,15084,OP249,74,B
5540,15085,ET250,100,A
5541,15088,ST251,62,C
5542,15090,EL252,91,A
5543,15091,MA100,53,D
5544,15092,CH101,48,F
5545,15097,EN102,53,D
5546,15098,BA103,67,C
5547,15100,ME104,64,C
5548,15101,EN105,61,C
5549,15103,PH106,75,B
5550,15105,PR107,51,D
5551,15106,EL108,68,C
5552,15107,IN109,58,D
5553,15108,DI110,49,F
5554,15113,EL112,86,A
5555,15116,EL113,58,D
5556,15118,CM114,94,A
5557,15123,CO115,95,A
5558,15131,EL116,64,C
5559,15133,FI117,100,A
5560,15135,EL118,74,B
5561,15136,UT119,88,A
5562,15137,MA120,53,D
5563,15139,CH121,42,F
5564,15143,EL122,60,C
5565,15144,EN123,98,A
5566,15145,PH124,54,D
5567,15149,AD125,96,A
5568,15150,EL126,85,A
5569,15156,MA127,96,A
5570,15157,LI128,78,B
5571,15167,RE129,72,B
5572,15171,DI130,69,C
5573,15172,IN131,44,F
5574,15174,BA132,43,F
5575,15175,AN133,67,C
5576,15176,GE134,82,A
5577,15178,GE135,54,D
5578,15187,EL136,48,F
5579,15188,AN137,91,A
5580,15192,BA138,92,A
5581,15194,BA139,66,C
5582,15196,FI140,64,C
5583,15201,AN141,61,C
5584,15204,BI142,42,F
5585,15205,AN143,72,B
5586,15207,GE144,71,B
5587,15209,AN145,64,C
5588,15210,FI146,82,A
5589,15212,PA147,43,F
5590,15213,RE148,92,A
5591,15216,BI149,68,C
5592,15217,AN150,84,A
5593,15218,AN151,61,C
5594,15219,AN152,61,C
5595,15220,PH153,81,A
5596,15221,PH154,71,B
5597,15224,FI155,73,B
5598,15229,RA156,58,D
5599,15231,PR157,50,D
5600,15232,PR158,91,A
5601,15233,ST159,53,D
5602,15236,DA160,89,A
5603,15237,DA161,66,C
5604,15238,AP162,56,D
5605,15239,DA163,42,F
5606,15240,PR164,97,A
5607,15242,ST166,48,F
5608,15243,DA167,41,F
5609,15244,DA168,77,B
5610,15245,MA169,99,A
5611,15249,AP170,76,B
5612,15251,DA171,83,A
5613,15257,ST172,44,F
5614,15258,MA173,61,C
5615,15259,DI174,77,B
5616,15261,SO175,99,A
5617,15268,AD176,57,D
5618,15269,NE177,91,A
5619,15274,PR178,73,B
5620,15276,WE179,81,A
5621,15278,AP180,83,A
5622,15280,EN181,95,A
5623,15282,DA182,57,D
5624,15283,CO183,70,B
5625,15285,AP184,86,A
5626,15286,WE185,74,B
5627,15290,DI186,48,F
5628,15291,SU187,57,D
5629,15292,CL188,91,A
5630,15293,TH189,81,A
5631,15294,TH190,62,C
5632,15300,TH191,59,D
5633,15302,TH192,61,C
5634,15304,PS193,56,D
5635,15307,GE194,54,D
5636,15311,EX195,95,A
5637,15316,ET196,77,B
5638,15319,TH197,68,C
5639,15320,PS198,75,B
5640,15323,SE199,94,A
5641,15332,RE200,97,A
5642,15340,DI201,68,C
5643,15341,IN202,98,A
5644,15344,PS203,65,C
5645,15346,IN204,88,A
5646,15347,PR205,45,F
5647,15348,FO206,99,A
5648,15352,PS207,71,B
5649,15353,FO208,90,A
5650,15356,PR209,45,F
5651,15359,ET210,44,F
5652,15361,DI211,80,A
5653,15362,RE212,63,C
5654,15363,SO213,59,D
5655,15365,PR214,56,D
5656,15371,ET215,72,B
5657,15372,LA216,42,F
5658,15374,JU217,62,C
5659,15375,PR218,85,A
5660,15377,IN219,50,D
5661,15378,LA220,57,D
5662,15380,CR221,79,B
5663,15381,LE222,79,B
5664,15383,AR223,52,D
5665,15386,CI224,80,A
5666,15388,PR225,53,D
5667,15393,PR226,94,A
5668,15394,PR227,50,D
5669,15400,QU228,61,C
5670,15403,IN229,71,B
5671,15404,CO230,44,F
5672,15406,AD231,52,D
5673,15407,TR232,91,A
5674,15410,AD233,91,A
5675,15412,AU234,71,B
5676,15416,IN235,62,C
5677,15418,AC236,63,C
5678,15419,DI237,69,C
5679,15426,RE238,73,B
5680,15427,PR239,93,A
5681,15429,AP240,68,C
5682,15436,BU241,50,D
5683,15437,PR242,63,C
5684,15438,FI243,83,A
5685,15440,DA244,73,B
5686,15442,BU245,88,A
5687,15443,AP246,98,A
5688,15445,AP247,77,B
5689,15446,PR248,59,D
5690,15447,OP249,57,D
5691,15448,ET250,98,A
5692,15449,ST251,81,A
5693,15452,EL252,96,A
5694,15454,MA100,70,B
5695,15455,CH101,88,A
5696,15456,EN102,94,A
5697,15458,BA103,71,B
5698,15459,ME104,95,A
5699,15464,EN105,56,D
5700,15465,PH106,69,C
5701,15467,PR107,64,C
5702,15468,EL108,81,A
5703,15469,IN109,83,A
5704,15471,DI110,41,F
5705,15476,EL111,46,F
5706,15477,EL112,81,A
5707,15478,EL113,47,F
5708,15480,CM114,98,A
5709,15483,CO115,84,A
5710,15486,FI117,57,D
5711,15487,EL118,47,F
5712,15489,UT119,61,C
5713,15494,MA120,62,C
5714,15498,CH121,43,F
5715,15500,EN123,92,A
5716,15504,PH124,99,A
5717,15506,AD125,59,D
5718,15510,EL126,53,D
5719,15511,MA127,45,F
5720,15512,LI128,70,B
5721,15514,RE129,55,D
5722,15519,DI130,61,C
5723,15521,IN131,54,D
5724,15522,BA132,67,C
5725,15523,AN133,93,A
5726,15528,GE134,40,F
5727,15530,GE135,84,A
5728,15536,EL136,85,A
5729,15539,AN137,67,C
5730,15543,BA138,59,D
5731,15544,BA139,62,C
5732,15546,FI140,51,D
5733,15549,AN141,54,D
5734,15553,BI142,54,D
5735,15560,AN143,69,C
5736,15565,GE144,67,C
5737,15567,FI146,66,C
5738,15571,PA147,93,A
5739,15572,RE148,50,D
5740,15578,BI149,54,D
5741,15579,AN150,42,F
5742,15582,AN151,49,F
5743,15583,AN152,73,B
5744,15584,PH153,63,C
5745,15591,PH154,51,D
5746,15593,FI155,86,A
5747,15594,RA156,95,A
5748,15595,PR157,86,A
5749,15597,PR158,70,B
5750,15601,ST159,73,B
5751,15604,DA160,44,F
5752,15605,DA161,100,A
5753,15606,AP162,59,D
5754,15609,DA163,99,A
5755,15611,PR164,65,C
5756,15617,PR165,53,D
5757,15623,ST166,58,D
5758,15624,DA167,77,B
5759,15627,DA168,90,A
5760,15635,MA169,46,F
5761,15636,AP170,87,A
5762,15638,DA171,82,A
5763,15639,ST172,56,D
5764,15640,DI174,46,F
5765,15641,SO175,43,F
5766,15642,AD176,81,A
5767,15648,NE177,64,C
5768,15651,PR178,66,C
5769,15653,WE179,78,B
5770,15655,AP180,81,A
5771,15656,EN181,89,A
5772,15657,DA182,83,A
5773,15660,CO183,55,D
5774,15662,AP184,40,F
5775,15664,WE185,90,A
5776,15666,DI186,79,B
5777,15667,SU187,79,B
5778,15672,CL188,73,B
5779,15673,TH189,62,C
5780,15677,TH190,47,F
5781,15678,TH191,75,B
5782,15682,TH192,99,A
5783,15683,PS193,67,C
5784,15687,GE194,75,B
5785,15688,EX195,69,C
5786,15692,ET196,67,C
5787,15694,TH197,42,F
5788,15695,PS198,71,B
5789,15696,SE199,69,C
5790,15697,RE200,86,A
5791,15698,DI201,68,C
5792,15699,IN202,64,C
5793,15704,PS203,74,B
5794,15705,IN204,58,D
5795,15707,PR205,87,A
5796,15711,FO206,97,A
5797,15712,PS207,83,A
5798,15715,FO208,87,A
5799,15718,PR209,92,A
5800,15722,ET210,63,C
5801,15723,DI211,100,A
5802,15727,RE212,54,D
5803,15733,SO213,98,A
5804,15734,PR214,78,B
5805,15736,ET215,99,A
5806,15740,LA216,41,F
5807,15743,JU217,98,A
5808,15748,PR218,76,B
5809,15749,IN219,63,C
5810,15757,LA220,41,F
5811,15758,CR221,49,F
5812,15761,LE222,56,D
5813,15762,AR223,79,B
5814,15766,CI224,84,A
5815,15768,PR225,41,F
5816,15771,PR226,76,B
5817,15776,PR227,40,F
5818,15782,QU228,97,A
5819,15784,IN229,81,A
5820,15785,CO230,72,B
5821,15786,AD231,47,F
5822,15790,TR232,48,F
5823,15792,AD233,83,A
5824,15794,AU234,50,D
5825,15795,IN235,86,A
5826,15797,AC236,57,D
5827,15798,DI237,96,A
5828,15802,RE238,70,B
5829,15805,PR239,94,A
5830,15808,AP240,46,F
5831,15812,BU241,51,D
5832,15813,PR242,40,F
5833,15815,FI243,96,A
5834,15817,DA244,65,C
5835,15825,BU245,95,A
5836,15826,AP246,83,A
5837,15828,AP247,89,A
5838,15832,PR248,57,D
5839,15836,OP249,56,D
5840,15843,ET250,68,C
5841,15844,ST251,62,C
5842,15850,EL252,75,B
5843,15851,MA100,71,B
5844,15852,EN102,55,D
5845,15853,BA103,71,B
5846,15854,ME104,86,A
5847,15857,EN105,85,A
5848,15858,PH106,61,C
5849,15859,PR107,51,D
5850,15863,EL108,40,F
5851,15868,IN109,90,A
5852,15871,DI110,69,C
5853,15873,EL111,55,D
5854,15877,EL112,51,D
5855,15879,EL113,56,D
5856,15880,CM114,70,B
5857,15885,CO115,80,A
5858,15887,FI117,59,D
5859,15890,EL118,89,A
5860,15891,MA120,71,B
5861,15902,CH121,55,D
5862,15903,EL122,80,A
5863,15905,EN123,62,C
5864,15910,PH124,48,F
5865,15912,AD125,88,A
5866,15915,EL126,62,C
5867,15916,MA127,66,C
5868,15919,LI128,86,A
5869,15921,RE129,81,A
5870,15924,DI130,64,C
5871,15925,IN131,54,D
5872,15927,BA132,69,C
5873,15928,AN133,89,A
5874,15929,GE134,42,F
5875,15930,GE135,87,A
5876,15931,EL136,66,C
5877,15935,AN137,66,C
5878,15936,BA138,81,A
5879,15937,BA139,63,C
5880,15942,FI140,41,F
5881,15943,AN141,82,A
5882,15950,BI142,79,B
5883,15951,AN143,63,C
5884,15952,GE144,72,B
5885,15953,AN145,83,A
5886,15956,FI146,81,A
5887,15959,PA147,43,F
5888,15960,RE148,83,A
5889,15961,BI149,93,A
5890,15962,AN150,73,B
5891,15963,AN151,75,B
5892,15964,PH153,60,C
5893,15968,PH154,86,A
5894,15972,FI155,57,D
5895,15977,RA156,91,A
5896,15979,PR157,67,C
5897,15980,PR158,97,A
5898,15983,ST159,76,B
5899,15984,DA160,67,C
5900,15985,DA161,50,D
5901,15986,AP162,99,A
5902,15987,DA163,55,D
5903,15988,PR164,40,F
5904,15990,PR165,66,C
5905,15992,ST166,70,B
5906,15993,DA167,48,F
5907,15000,DA168,53,D
5908,15002,MA169,79,B
5909,15004,AP170,76,B
5910,15005,DA171,58,D
5911,15008,ST172,41,F
5912,15011,MA173,97,A
5913,15014,DI174,59,D
5914,15016,SO175,76,B
5915,15017,AD176,99,A
5916,15019,NE177,90,A
5917,15021,PR178,71,B
5918,15022,WE179,67,C
5919,15024,AP180,60,C
5920,15027,EN181,79,B
5921,15028,DA182,65,C
5922,15029,CO183,47,F
5923,15037,AP184,91,A
5924,15042,WE185,53,D
5925,15043,DI186,50,D
5926,15044,SU187,99,A
5927,15048,CL188,84,A
5928,15056,TH189,56,D
5929,15057,TH190,81,A
5930,15058,TH191,69,C
5931,15059,TH192,49,F
5932,15063,GE194,67,C
5933,15064,EX195,51,D
5934,15065,ET196,59,D
5935,15073,TH197,83,A
5936,15074,PS198,46,F
5937,15075,SE199,46,F
5938,15076,RE200,67,C
5939,15078,IN202,58,D
5940,15079,PS203,84,A
5941,15081,IN204,100,A
5942,15083,PR205,58,D
5943,15084,FO206,75,B
5944,15088,PS207,89,A
5945,15091,FO208,75,B
5946,15094,ET210,79,B
5947,15095,DI211,44,F
5948,15096,RE212,79,B
5949,15098,SO213,53,D
5950,15101,PR214,92,A
5951,15102,ET215,69,C
5952,15103,LA216,93,A
5953,15107,JU217,58,D
5954,15112,IN219,58,D
5955,15114,LA220,63,C
5956,15117,CR221,40,F
5957,15122,LE222,56,D
5958,15123,AR223,50,D
5959,15124,CI224,61,C
5960,15125,PR225,54,D
5961,15126,PR226,79,B
5962,15129,PR227,61,C
5963,15131,QU228,65,C
5964,15136,IN229,78,B
5965,15137,CO230,57,D
5966,15138,AD231,54,D
5967,15140,TR232,86,A
5968,15143,AD233,55,D
5969,15146,AU234,57,D
5970,15149,IN235,46,F
5971,15150,AC236,89,A
5972,15152,DI237,44,F
5973,15154,RE238,52,D
5974,15155,PR239,58,D
5975,15156,AP240,61,C
5976,15157,BU241,97,A
5977,15161,PR242,48,F
5978,15163,FI243,66,C
5979,15168,DA244,46,F
5980,15178,BU245,67,C
5981,15179,AP246,73,B
5982,15183,AP247,71,B
5983,15184,PR248,64,C
5984,15185,OP249,73,B
5985,15186,ET250,80,A
5986,15191,ST251,69,C
5987,15192,EL252,89,A
5988,15194,MA100,60,C
5989,15196,CH101,92,A
5990,15197,EN102,97,A
5991,15201,BA103,65,C
5992,15205,ME104,95,A
5993,15207,EN105,44,F
5994,15208,PH106,81,A
5995,15211,PR107,73,B
5996,15214,EL108,87,A
5997,15216,IN109,77,B
5998,15219,DI110,97,A
5999,15220,EL111,47,F
6000,15222,EL112,71,B
6001,15223,EL113,76,B
6002,15226,CM114,42,F
6003,15227,CO115,44,F
6004,15229,EL116,60,C
6005,15230,FI117,82,A
6006,15231,EL118,45,F
6007,15232,UT119,72,B
6008,15233,MA120,42,F
6009,15236,CH121,73,B
6010,15240,EL122,53,D
6011,15241,EN123,71,B
6012,15242,PH124,56,D
6013,15243,AD125,89,A
6014,15247,EL126,77,B
6015,15250,MA127,58,D
6016,15252,LI128,62,C
6017,15253,IN131,70,B
6018,15257,BA132,49,F
6019,15262,AN133,43,F
6020,15263,GE134,100,A
6021,15266,GE135,96,A
6022,15267,EL136,64,C
6023,15271,AN137,44,F
6024,15273,BA138,79,B
6025,15277,BA139,99,A
6026,15278,FI140,71,B
6027,15279,AN141,40,F
6028,15281,BI142,80,A
6029,15282,AN143,73,B
6030,15283,GE144,95,A
6031,15287,AN145,49,F
6032,15288,FI146,87,A
6033,15289,PA147,50,D
6034,15291,RE148,91,A
6035,15294,BI149,98,A
6036,15295,AN150,72,B
6037,15300,AN151,80,A
6038,15305,AN152,91,A
6039,15306,PH153,50,D
6040,15310,PH154,79,B
6041,15311,FI155,65,C
6042,15314,RA156,45,F
6043,15316,PR157,71,B
6044,15319,PR158,81,A
6045,15326,ST159,65,C
6046,15335,DA160,94,A
6047,15339,DA161,51,D
6048,15340,AP162,62,C
6049,15341,DA163,46,F
6050,15348,PR164,79,B
6051,15358,PR165,77,B
6052,15360,ST166,60,C
6053,15361,DA167,54,D
6054,15363,MA169,88,A
6055,15366,AP170,67,C
6056,15367,DA171,98,A
6057,15370,ST172,79,B
6058,15373,MA173,76,B
6059,15374,DI174,98,A
6060,15378,SO175,86,A
6061,15383,AD176,64,C
6062,15387,NE177,63,C
6063,15389,PR178,72,B
6064,15390,WE179,86,A
6065,15393,AP180,73,B
6066,15394,EN181,78,B
6067,15396,DA182,98,A
6068,15397,CO183,82,A
6069,15398,AP184,100,A
6070,15400,WE185,72,B
6071,15401,DI186,65,C
6072,15402,SU187,94,A
6073,15403,CL188,42,F
6074,15404,TH189,78,B
6075,15405,TH190,91,A
6076,15406,TH191,78,B
6077,15407,TH192,98,A
6078,15411,PS193,62,C
6079,15412,GE194,78,B
6080,15413,EX195,75,B
6081,15417,ET196,94,A
6082,15418,PS198,77,B
6083,15419,SE199,54,D
6084,15423,RE200,65,C
6085,15426,DI201,76,B
6086,15430,IN202,88,A
6087,15431,PS203,54,D
6088,15432,IN204,59,D
6089,15438,PR205,63,C
6090,15440,FO206,99,A
6091,15441,PS207,71,B
6092,15445,FO208,59,D
6093,15451,PR209,43,F
6094,15452,ET210,46,F
6095,15454,DI211,94,A
6096,15455,RE212,73,B
6097,15456,SO213,78,B
6098,15458,PR214,98,A
6099,15460,ET215,57,D
